,id,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
7650,7650,2.8846,15.0,5.759075907590907,1.0592933934559077,863.0,2.5064935064935066,38.65,-121.26,1.242
23444,23444,4.5083,52.0,5.303523035230351,1.1056910569105691,839.0,2.2987012987012987,37.78,-122.26,3.211
12528,12528,2.6083,39.0,3.733333333333333,1.0666666666666669,1248.0,3.5,37.32,-121.89,1.519
2322,2322,1.9871,10.0,5.415841584158415,1.051155115511551,1097.0,2.1435643564356432,39.5,-121.53,0.93
1568,1568,2.1074,36.0,3.973365617433415,1.0930787589498807,1526.0,3.171122994652406,33.93,-118.35,1.365
34893,34893,5.2888,13.0,5.7566462167689165,0.9990069513406156,4372.0,3.691813804173355,37.63,-122.09,2.419
22780,22780,5.7395,28.0,6.7392173877551,1.0955882352941178,1141.0,2.9237288135593222,34.44,-119.79,4.163
23251,23251,3.5,30.0,5.686713286713288,1.1468531468531469,1066.0,3.0980392156862746,34.2,-118.48,2.228
21547,21547,3.7841,27.0,5.567233384853169,1.071526822580645,2892.0,3.185590778097983,34.16,-118.14,1.668
15469,15469,2.2437,19.0,5.744493392070485,1.019438444924406,1200.0,2.165898617511521,36.31,-119.77,0.725
33773,33773,1.6515,35.0,4.782178217821782,1.0495049504950495,722.0,2.7357723577235773,37.6,-120.99,0.996
23919,23919,2.7019,31.0,3.751184834123223,1.0986964618249535,1716.0,2.414342629482072,33.97,-118.17,2.399
19269,19269,6.3231,16.0,6.458823529411765,0.9352941176470588,5030.0,3.0588235294117645,33.7,-117.82,2.429
35280,35280,1.3927,22.0,4.826996197718631,1.069084628670121,1236.0,2.414448669201521,37.82,-122.28,0.879
27226,27226,4.5368,5.0,6.139817629179332,1.0783132530120485,1102.0,3.004415011037528,38.52,-121.46,1.438
6354,6354,3.6597,20.0,5.484782608695652,1.0980392156862746,999.0,2.7794117647058822,33.72,-117.07,2.32
23538,23538,2.1474,29.0,3.665148063781321,1.1577981651376146,3198.0,3.57487922705314,33.92,-118.29,1.165
33264,33264,7.4837,29.0,7.255506607929515,1.047658175842235,4149.0,3.136029411764706,34.14,-118.59,3.75
33009,33009,2.4263,21.0,5.8121546961325965,1.0604026845637584,65.0,1.959731543624161,34.16,-118.36,2.13
11262,11262,3.6563,22.0,4.054644808743169,0.9663526244952894,1320.0,2.451371571072319,34.31,-118.47,1.941
31300,31300,2.8,43.0,4.049250535331905,1.0372250423011844,657.0,1.6750756811301717,34.17,-118.35,2.219
12063,12063,2.5,44.0,3.741228070175439,1.104417670682731,1277.0,3.0849056603773586,34.08,-118.28,1.849
12738,12738,4.75,35.0,4.910958904109589,1.1287671232876713,1369.0,5.910958904109589,37.48,-122.24,3.8
13208,13208,1.8316,44.0,4.561001042752868,1.0621761658031088,793.0,2.8576642335766422,34.12,-117.29,0.726
7822,7822,2.314,22.0,4.364085667215815,1.1472081218274113,1197.0,2.7258883248730963,40.8,-124.1,0.875
35289,35289,4.9336,37.0,5.708609271523179,1.04251012145749,973.0,2.92212389380531,33.96,-118.02,1.834
13477,13477,1.6929,39.0,3.913746630727762,1.0418118466898956,1847.0,4.678227360308285,34.03,-118.18,1.256
36020,36020,7.5426,6.0,7.299228583028826,1.0364372469635628,3657.0,3.533112582781457,37.77,-121.82,3.96
5787,5787,1.8333,29.0,5.233100233100233,1.0233100233100234,785.0,2.8176100628930816,38.59,-121.3,0.962
34682,34682,3.9265,44.0,4.709821428571429,0.9732142857142856,490.0,3.417857142857143,33.98,-118.26,1.167
25629,25629,2.7031,21.0,4.527303754266212,1.0341296928327646,1696.0,3.124567474048443,32.61,-117.05,1.625
31959,31959,2.9375,26.0,4.295880149812734,1.0974930362116992,1205.0,2.190928270042194,38.29,-122.47,2.304
13369,13369,2.8167,26.0,4.473544973544974,1.0299145299145298,1321.0,2.6569037656903767,38.64,-121.42,1.403
35213,35213,3.0909,19.0,4.529247910863095,1.0445682451253482,1197.0,2.4401114206128134,38.24,-122.61,1.801
7721,7721,3.0682,14.0,6.0,1.1724137931034482,894.0,3.3793103448275863,38.03,-121.29,1.013
9767,9767,3.875,22.0,5.36,1.1511111111111112,928.0,4.8,33.87,-117.89,1.587
34854,34854,6.126,52.0,5.580882352941177,1.0852941176470587,495.0,2.4088235294117646,34.07,-118.38,5.00001
8476,8476,6.0191,14.0,6.542735042735043,1.0694980694980696,6583.0,3.193939393939394,37.59,-122.08,2.78
5960,5960,4.0488,40.0,4.65625,0.9958333333333332,1173.0,2.45625,33.88,-118.36,2.556
32276,32276,2.2768,19.0,3.2453703703703702,1.0972222222222223,2538.0,2.185944673366834,33.74,-117.88,2.042
7911,7911,4.7325,23.0,5.411009174311927,1.0642201834862386,1855.0,3.0061349693251533,37.27,-121.87,2.118
22196,22196,2.2794,17.0,5.232142857142857,1.0407766990291265,706.0,2.78003120124805,40.17,-122.23,0.894
14918,14918,4.8488,27.0,6.117391304347826,0.971016706443914,1459.0,2.924198250728863,38.59,-121.35,1.86
9975,9975,3.7381,19.0,8.165889968652078,1.092436974789916,1780.0,3.700712589073634,33.02,-116.86,1.542
29704,29704,2.3933,43.0,3.903314917127072,1.1210613598673351,1046.0,2.6298342541436464,37.78,-122.2,1.528
24998,24998,15.0001,52.0,8.444444444444445,0.8444444444444444,605.0,2.4545454545454546,37.19,-122.22,5.00001
6978,6978,2.0678,21.0,4.766666666666667,1.0643939393939394,1239.0,2.185606060606061,34.07,-117.07,0.944
7722,7722,4.275,26.0,6.04186046511628,0.9494252873563218,650.0,3.0511627906976746,34.08,-117.87,2.494
24541,24541,2.6406,52.0,2.899280575539568,1.0907738095238095,536.0,1.880952380952381,37.77,-122.43,2.313
8735,8735,3.9044,20.0,5.362694300518134,1.038860103626943,679.0,2.453362255965293,37.58,-122.06,2.074
34738,34738,4.8508,18.0,5.483931947069944,1.0145438282647583,1312.0,2.642578125,37.28,-121.8,2.454
549,549,2.1637,35.0,3.395209580838324,1.007067137809187,966.0,2.7697841726618706,33.9,-118.16,1.875
1974,1974,4.0652,36.0,5.030973451327434,0.9838709677419356,1251.0,2.91705069124424,38.68,-121.38,1.052
23469,23469,1.7552,21.0,4.706635622817229,1.108265424912689,1152.0,1.505938242280285,37.82,-122.29,0.869
11865,11865,8.0755,42.0,6.103092783505154,1.079601990049751,810.0,2.569672131147541,34.05,-118.48,5.00001
16067,16067,2.5187,36.0,5.051612903225807,1.05,1318.0,2.639423076923077,34.12,-117.99,1.786
6708,6708,3.6563,16.0,4.816469438202247,1.0184397163120569,7604.0,2.2844036697247705,37.7,-122.15,1.818
14729,14729,2.3352,14.0,6.48347613219098,1.1138014527845037,1784.0,2.6813880126182967,34.68,-117.17,1.051
8394,8394,1.6477,28.0,4.081534772182255,1.0569620253164558,692.0,3.721518987341772,36.21,-119.05,0.512
31278,31278,6.4246,4.0,6.104925053533191,0.9807280513918628,1155.0,2.753747323340471,34.22,-118.61,3.474
36428,36428,3.5115,37.0,4.692847124824684,1.0364656381486677,893.0,2.403022670025189,38.07,-122.26,1.325
28891,28891,4.2263,22.0,3.261744966442953,1.143815915627996,1316.0,1.4180249280920425,33.97,-118.46,5.00001
16314,16314,4.5721,35.0,6.378048780487805,1.0935828877005347,736.0,2.3430232558139537,35.13,-120.59,2.908
27145,27145,2.6392,18.0,6.558232931726908,1.0912106135986732,1713.0,2.800952380952381,35.62,-120.69,2.5
26775,26775,2.6094,17.0,3.8747553816046967,1.0824295010845988,1371.0,2.4844606946983547,33.88,-118.33,1.7
26938,26938,5.4609,24.0,5.635627530364372,1.046904315196998,5162.0,2.624026696329255,33.83,-118.04,3.449
4645,4645,2.0332,6.0,5.505434782608695,1.147540983606557,6303.0,3.699453551912568,36.32,-119.29,0.62
35032,35032,2.4962,50.0,4.442982456140351,1.049689440993789,1443.0,2.067970204841713,34.05,-118.39,5.00001
29591,29591,2.3098,46.0,4.925566343042071,1.0368763557483731,1503.0,2.3973880597014925,34.1,-117.77,1.449
12138,12138,8.837,33.0,6.061784897025172,1.0075471698113208,1091.0,2.3724696356275303,37.48,-122.19,4.0
6065,6065,5.8779,33.0,5.7917888563049855,0.9900199600798404,1441.0,2.8903654485049834,34.24,-118.27,2.143
11068,11068,2.9861,24.0,4.341753343239406,1.0595854922279793,2901.0,4.045150501672241,33.84,-118.08,1.932
35880,35880,3.9722,16.0,5.428571428571429,1.0208333333333333,1543.0,2.327142857142857,38.11,-122.6,3.694
24235,24235,4.7024,36.0,5.443636363636363,0.96,1695.0,3.250909090909091,34.07,-118.11,2.375
33698,33698,3.1868,28.0,4.152284263959391,0.912751677852349,1583.0,3.069194314381288,33.95,-118.15,1.534
27841,27841,2.02,20.0,3.013358778625954,1.045766590389016,1446.0,1.8940269749518304,33.77,-118.18,1.556
16316,16316,8.7385,16.0,7.73479120879121,1.031746031746032,3118.0,2.9248747913555486,33.61,-117.66,3.243
16837,16837,1.0714,52.0,2.5656565656565657,0.940959409594096,1093.0,1.81651376146789,37.8,-122.4,1.55
8354,8354,4.2955,16.0,5.327868852459017,1.0491803278688523,820.0,2.8114754098360657,35.55,-119.27,0.968
4146,4146,5.9632,35.0,5.572815533980583,1.0471698113207548,1194.0,2.065625,34.13,-118.4,5.00001
3798,3798,3.9625,20.0,5.28001047961661,1.0808362369337978,2319.0,2.4527162977867203,32.81,-116.91,1.346
13173,13173,2.5,36.0,3.686274509803922,1.0416666666666667,1809.0,4.170588235294118,33.98,-118.21,1.134
16866,16866,3.9837,22.0,6.053571428571429,1.0767857142857142,598.0,3.102678571428572,38.34,-121.37,1.286
5652,5652,1.3348,32.0,4.620087336244541,1.0062305295950156,1334.0,3.556675062972292,37.97,-121.25,0.979
13525,13525,2.1071,26.0,3.725490196078432,1.0098039215686274,1340.0,1.572549019607843,33.77,-118.16,1.952
25149,25149,12.4429,36.0,7.981052631578947,1.0252631578947369,7178.0,2.997894736842105,37.43,-122.21,5.00001
24607,24607,4.3424,23.0,6.042193026781202,1.0232067510548524,962.0,2.6924778761061945,38.15,-122.26,1.701
2942,2942,1.6563,34.0,4.604651162790698,1.058139534883721,2919.0,3.5479338842975205,38.54,-121.48,0.494
28867,28867,1.696,52.0,5.5718533201189295,1.209726443768997,1768.0,2.1251518833535843,37.84,-122.26,1.094
345,345,2.6328,26.0,3.566625155666252,1.051878351681902,1081.0,2.4790996784565915,33.76,-118.09,1.806
29653,29653,4.2015,23.0,5.874371859296482,1.0723888314374357,2053.0,2.646840148698885,37.92,-122.07,2.051
8385,8385,2.6848,16.0,5.223880597014926,1.020100502512563,2371.0,3.0964467005076144,33.74,-116.97,0.949
34202,34202,6.0704,35.0,6.4526315789473685,1.0252631578947369,1674.0,2.539473684210526,32.79,-117.27,4.401
23082,23082,4.4,20.0,6.072115384615385,1.0676056338028168,1900.0,2.81551724137931,38.32,-122.32,2.432
2931,2931,4.5727,14.0,5.087649402390438,1.0170575692963753,1551.0,1.7630331753554502,34.05,-118.44,3.065
25252,25252,4.9102,35.0,5.375621890547263,1.0834782608695652,1538.0,2.7934782608695654,33.77,-118.12,3.078
26678,26678,5.2779,15.0,6.089595375722544,0.9551569506726456,1469.0,3.0725552050473186,37.58,-121.96,2.23
25094,25094,5.6176,4.0,6.699570815450644,1.0383631713554988,2865.0,2.62111801242236,36.83,-119.8,1.759
35816,35816,2.25,33.0,4.377049180327869,0.9929078014184396,1008.0,4.042553191489362,32.7,-117.12,1.313
16930,16930,1.7159,10.0,3.823353293413177,1.1422663358139542,2104.0,2.914364640883978,34.2,-119.06,0.593
31061,31061,1.8403,17.0,5.083832335329341,1.0,1500.0,3.834331337325349,32.7,-117.0,0.953
20893,20893,1.4103,33.0,4.74963768115942,1.0161812297734627,1528.0,3.376760563380281,36.71,-119.86,0.517
10921,10921,3.851,39.0,4.644149855907781,1.0295566502463054,721.0,2.048710601719198,37.9,-122.54,4.869
27799,27799,1.9912,21.0,4.378006872852234,1.0208667736757624,1128.0,2.6039119804400976,34.18,-118.38,1.979
27924,27924,5.7358,27.0,5.124835742444152,1.0197109067017085,1546.0,2.048941798941799,37.35,-121.97,2.625
11645,11645,2.2765,20.0,5.006578947368421,1.1315789473684212,1048.0,2.361842105263158,39.08,-121.56,0.855
11854,11854,2.5407,31.0,4.603123748498198,1.069686411149826,1054.0,1.5268361581920904,33.73,-118.11,1.7
32292,32292,6.1426,27.0,6.58312020460358,0.9942196531791908,1460.0,2.711815189873418,34.16,-118.64,2.513
36801,36801,2.9303,25.0,4.045081967213115,1.0573770491803278,766.0,2.795081967213114,37.72,-122.45,2.462
1570,1570,2.9688,18.0,3.868544600938967,1.073051948051948,3771.0,3.416107382550336,37.77,-122.27,1.64
18273,18273,8.2653,33.0,7.215189873417722,1.0895522388059722,1325.0,2.754039497307,34.03,-117.17,5.00001
36416,36416,5.6642,17.0,7.843416370106762,1.06187624750499,2548.0,3.006738544474393,34.28,-118.87,2.148
4665,4665,1.9531,25.0,3.828459880239521,1.041237113402062,2557.0,3.181395348837209,33.97,-118.29,1.556
2195,2195,8.4693,8.0,7.471343873517786,1.0385375494071147,673.0,2.874505928853755,37.33,-122.02,4.635
98,98,7.7865,14.0,8.754639175257733,0.9639218978102188,1114.0,2.6236559139784945,37.89,-122.3,3.968
3746,3746,2.6,26.0,6.096698113207547,1.0,1562.0,3.0018867924528303,37.43,-120.57,1.042
17041,17041,2.7273,20.0,5.65625,1.0458333333333334,2848.0,4.46953333333333,33.71,-116.99,1.375
23263,23263,3.7232,16.0,6.424471299093655,1.107883817427386,692.0,2.8682634730538923,39.16,-121.1,1.914
17767,17767,1.7451,44.0,4.871478873239437,1.019718309859155,1083.0,3.846689895470383,33.97,-118.28,0.821
21279,21279,2.3523,17.0,5.126482213438735,1.046692607003891,1257.0,2.4941634241245136,38.95,-122.62,0.857
3031,3031,4.9107,5.0,4.822299651567945,1.083623693379791,1347.0,2.5948158253751705,33.68,-117.81,1.719
16918,16918,3.2081,9.0,5.175895765472313,1.0851063829787233,615.0,2.051546391752577,38.0,-122.27,1.951
19078,19078,2.5,24.0,3.891156462585094,1.129251700680272,1050.0,1.839353099730458,34.19,-118.23,3.612
35364,35364,1.967,26.0,4.638386648122392,1.168646080760095,1205.0,3.557742782152231,36.0,-119.0,0.595
26821,26821,2.0956,9.0,2.7590361445783134,0.891566265060241,655.0,4.644970414201183,33.78,-118.16,1.0
25838,25838,6.4667,22.0,6.246212121212121,1.0906060606060606,2260.0,2.9484848484848487,34.18,-118.61,2.675
19191,19191,10.6767,36.0,7.922077922077922,1.154981549815498,875.0,2.5805658056580567,37.91,-122.54,5.00001
33225,33225,3.5189,33.0,5.860215053763441,1.010989010989011,826.0,2.16260162601626,38.13,-121.27,1.104
19756,19756,3.7891,19.0,4.396854204460966,1.0,1413.0,2.64014598540146,37.6,-122.06,2.719
34090,34090,4.4519,18.0,6.395348837209302,1.0465116279069768,722.0,3.181395348837209,38.41,-122.48,1.718
22719,22719,6.7232,35.0,6.891447368421052,1.0526315789473684,935.0,2.4368421052631577,32.79,-117.22,4.955
20359,20359,2.6149,9.0,6.232227488151659,1.2055267702936097,1567.0,2.206405693950178,34.54,-116.31,0.79
2896,2896,3.0507,27.0,4.39367816091954,1.075187969924812,686.0,1.9053763440860207,34.45,-119.78,5.00001
16966,16966,2.9222,31.0,5.711743772241995,1.052132701421801,1322.0,2.583518930957684,32.76,-117.11,1.222
1863,1863,5.0016,20.0,6.162629757785467,1.077669902912621,965.0,3.170818505338078,37.98,-122.1,2.464
31682,31682,3.1696,44.0,4.64,1.076,1131.0,3.08,33.96,-118.12,1.679
34457,34457,7.3732,23.0,6.815724815724816,1.2465753424657535,707.0,1.984298245614035,37.33,-122.06,5.00001
8406,8406,4.962,21.0,5.4466177669111655,1.0562347188264058,1983.0,2.212770339855819,34.19,-118.62,3.226
26261,26261,3.859,5.0,5.110112359550562,1.0738440303657697,2759.0,3.094437257438551,34.27,-118.73,1.984
27466,27466,4.3952,16.0,5.344969199178645,1.0657370517928286,1442.0,2.88860103626943,33.47,-117.67,1.744
22720,22720,1.8214,16.0,4.086486486486487,1.0945945945945943,464.0,2.9121621621621623,37.82,-122.28,1.053
36665,36665,3.0859,37.0,4.7318181818181815,0.9431818181818182,769.0,1.967582467537876,32.74,-117.25,1.892
15446,15446,3.25,52.0,4.379716981132075,1.0387596899224807,972.0,3.29421768707483,37.73,-122.41,1.657
17111,17111,2.6319,34.0,4.0777777777777775,1.0810810810810811,1066.0,2.0406349206349206,37.33,-121.98,2.914
29262,29262,3.0321,21.0,4.053864168618267,1.0139697322467986,4625.0,2.150174621653085,33.85,-117.99,3.528
31158,31158,3.3906,12.0,4.581967213114754,1.1055327868852458,1799.0,3.279508196721312,37.71,-122.4,2.451
5218,5218,5.3986,16.0,5.74468085106383,1.0382978723404257,987.0,2.4468085106382977,37.54,-121.96,2.333
13307,13307,3.2093,24.0,3.89727463312369,1.0359133126934983,1994.0,2.8972602739726026,34.12,-118.24,1.831
23280,23280,6.2917,30.0,5.979949874686716,1.0230596754220915,8361.0,2.759398496240601,33.9,-118.38,2.685
19034,19034,4.6719,36.0,6.977088948787062,1.0172786177105833,1379.0,2.978401727861771,37.76,-122.5,2.616
23133,23133,5.5164,50.0,4.409001956947162,1.0389863547758285,823.0,2.7718631178707223,37.33,-121.94,1.729
19438,19438,3.7381,21.0,7.465076660988075,1.091795288383428,615.0,2.515923566878981,36.57,-121.94,5.00001
7600,7600,2.25,43.0,3.675,1.056,804.0,2.412,38.01,-121.84,1.321
18955,18955,3.3043,17.0,5.062761506276151,1.0647160068846817,1645.0,2.554471544715448,38.02,-121.29,1.036
5460,5460,1.9044,47.0,3.235897435897436,1.0384615384615383,2451.0,3.0448717948717947,34.08,-118.28,1.375
25594,25594,5.9619,19.0,6.464096749811035,1.0045558086560364,1468.0,2.4273224043715835,37.94,-121.95,3.287
7414,7414,6.6143,14.0,7.1,0.9975669099756692,1404.0,3.4671532846715327,32.82,-117.26,2.932
12248,12248,3.4269,25.0,3.718840579710145,1.0642458100558658,1191.0,3.314814814814815,34.07,-118.36,1.941
35281,35281,6.0666,13.0,6.619926199261992,1.0495049504950495,1466.0,2.910891089108911,34.25,-116.84,2.921
6442,6442,3.4861,19.0,4.171428571428572,0.9384615384615383,1766.0,2.92,38.02,-122.11,1.679
11960,11960,3.2079,26.0,4.809847198641766,1.1231155778894473,1640.0,2.8444108761329305,34.1,-117.97,1.694
30617,30617,2.7321,14.0,4.895397489539749,1.1136986301369862,6071.0,2.716117216117216,36.19,-119.23,0.83
15320,15320,4.1361,3.0,3.7899159663865545,1.1150971524288145,1558.0,1.9274873524451936,34.17,-118.53,3.244
10112,10112,2.3562,19.0,4.851293103448276,0.9331896551724138,1240.0,3.441379310344828,37.65,-120.45,0.927
22563,22563,3.0194,19.0,4.766949152542373,1.0,873.0,1.812206572769953,36.93,-121.8,2.616
21861,21861,2.8229,21.0,4.253687315634218,1.0794573643410852,1554.0,2.454713493530499,34.04,-118.44,2.412
11879,11879,5.4496,23.0,6.523030303030303,1.0121654501216546,1516.0,2.7054673721340388,34.24,-118.23,3.908
34288,34288,2.6397,16.0,3.8832913518053056,1.0512223515715948,1293.0,2.284702549575071,34.16,-118.14,1.592
6899,6899,3.1111,15.0,4.989730423620011,1.0308710033076074,1406.0,2.269172932330827,37.51,-120.84,1.531
19297,19297,2.6023,20.0,5.691056910569105,1.166023166023166,1550.0,3.0942760942760943,35.32,-119.04,0.525
4330,4330,11.0546,36.0,7.853351955307263,1.058724832214765,1891.0,2.427792915531336,37.45,-122.26,4.841
6847,6847,2.0789,14.0,3.9014778325123154,1.11913357400722,1804.0,2.880706921944036,33.2,-117.38,1.107
6388,6388,1.3882,19.0,4.1237721021611,1.072085889570552,1275.0,3.199261992619926,36.21,-119.32,0.621
14737,14737,3.8512,42.0,5.940931372549019,1.0845070422535212,1215.0,2.7899159663865545,33.91,-118.32,1.35
23159,23159,3.2813,48.0,5.698717948717949,1.268817204301075,366.0,2.3364928909952605,34.04,-118.39,2.5
17440,17440,3.1848,22.0,4.884858044164038,1.0481283422459893,1427.0,2.364500792393027,37.74,-121.44,1.265
6839,6839,1.9937,26.0,4.2255054432348365,1.004366812227074,1042.0,3.0686015831134563,33.76,-118.0,1.639
2868,2868,3.1736,25.0,3.4511278195488724,1.0661157024793388,1471.0,1.9358626919602528,34.1,-118.17,2.184
14839,14839,3.2591,29.0,5.014553014550146,1.0474308300395256,1335.0,3.5301455301455302,34.05,-117.64,1.049
23089,23089,1.5281,22.0,3.837947332883187,1.1205211726384363,1404.0,2.005008347245409,38.57,-121.39,1.063
17121,17121,2.8981,35.0,5.383081896551724,1.0273972602739727,1543.0,2.3448275862068964,38.62,-121.42,0.996
11478,11478,5.37,17.0,5.75251509054327,1.004815409309791,2324.0,2.4696261682243,32.97,-117.24,1.275
19776,19776,5.0865,33.0,6.178947368421052,1.049342105263158,1183.0,2.957236842105264,34.2,-118.32,2.472
28958,28958,3.3816,27.0,4.940119760479042,0.9355828220858896,1433.0,3.303964757709251,33.9,-118.22,1.477
30402,30402,3.375,26.0,4.6953125,1.140625,622.0,1.820224719101124,37.87,-122.28,1.479
11300,11300,7.203,19.0,7.390350877192983,1.0613207547169812,1497.0,3.1012145748987856,37.3,-121.96,3.359
15476,15476,5.9915,16.0,6.5233644859813085,1.0124610591900312,933.0,2.3545751633986938,34.38,-118.51,3.875
31631,31631,0.9705,42.0,3.882911392405063,1.2465753424657535,358.0,2.495890410958904,34.01,-118.26,0.944
388,388,3.4233,30.0,4.816326530612245,1.0602409638554218,1747.0,2.206896551724137,33.79,-118.3,2.532
20686,20686,4.1856,19.0,6.270676691729324,0.9953271028037384,2248.0,2.804718217247097,34.12,-117.64,1.046
20499,20499,5.1775,13.0,6.717908082408875,1.0491283676703644,1929.0,3.069164265129683,33.19,-117.24,2.374
27498,27498,6.5105,38.0,6.541984732824427,1.015209125475285,1479.0,2.86731843575419,34.17,-118.12,3.423
17956,17956,2.75,24.0,3.4217252396166136,1.019730941704036,2083.0,3.046979865771812,33.84,-117.92,1.105
13573,13573,7.3681,24.0,5.664179104477612,1.0186915887850467,851.0,2.752577319587629,34.06,-118.43,5.00001
20745,20745,5.5,12.0,6.66821359773371,1.1118359739049395,867.0,2.733188720173516,40.58,-122.26,1.896
12781,12781,3.9615,29.0,4.844236760124611,1.0124610591900312,2053.0,2.675414364640884,37.39,-122.0,2.165
5189,5189,4.0735,50.0,6.4192307692307695,1.0,968.0,2.8173076923076925,37.8,-122.19,1.096
34504,34504,2.3125,22.0,5.268817204301075,1.0,1245.0,2.752688172043011,40.75,-124.14,1.016
34188,34188,7.3081,23.0,7.248285322359396,1.0440528634361232,3278.0,2.510086455331412,37.89,-122.47,4.585
31166,31166,3.6806,35.0,4.145833333333333,0.9583333333333334,899.0,2.95625,34.08,-117.92,1.921
19189,19189,4.6164,27.0,5.214592274678112,1.048582995951417,8657.0,2.4721115537848606,33.78,-117.99,1.92
35526,35526,4.5625,52.0,5.427083333333333,1.013793103448276,1156.0,2.2916666666666665,38.55,-121.46,1.145
724,724,2.5234,25.0,3.842391304347826,1.0476190476190477,1057.0,3.432078651685393,33.88,-118.25,1.851
9049,9049,2.1324,48.0,2.804878048780488,1.0146341463414634,1003.0,3.524390243902439,34.06,-118.3,1.417
23213,23213,1.4427,22.0,4.9800399201596806,1.1184855233853006,1543.0,3.489977728285078,36.72,-119.77,0.481
21102,21102,1.7981,24.0,4.418604651162791,1.0454985479185568,2920.0,3.3204134366925064,38.67,-121.45,0.657
16596,16596,3.2149,27.0,4.70935960591133,1.0741534504929275,1338.0,2.581720430107527,33.89,-118.12,2.479
4143,4143,3.0352,46.0,5.252252252252252,1.0193050193050193,1783.0,2.2947232947232945,36.63,-121.92,2.856
30655,30655,5.0605,14.0,5.40067389177914,0.9822784810126582,817.0,2.6835443037974684,33.71,-117.79,2.6
3184,3184,4.3419,19.0,4.966587112171838,1.049095607235142,945.0,2.852903225806452,33.66,-117.99,1.733
25382,25382,4.5357,21.0,4.845622119815668,1.0835214446952597,1453.0,3.122119815668203,33.88,-118.22,1.632
13126,13126,3.3621,18.0,5.764322916666667,1.0104612159323147,3083.0,2.914046121593292,38.57,-121.77,1.427
9803,9803,3.3675,22.0,5.2247557003257326,1.0472312703583062,3386.0,3.220839813374805,37.7,-120.86,1.271
12033,12033,6.1768,4.0,6.395017793594306,1.0601336302895323,953.0,2.1497005988023954,33.54,-117.65,4.795
5152,5152,5.2027,2.0,7.506769825918762,1.2681388012618298,1794.0,3.717868338557994,33.76,-116.33,1.535
13152,13152,3.1103,35.0,4.376731301939058,1.0382352941176471,1128.0,3.737132352941176,34.05,-118.21,1.531
35421,35421,2.865,52.0,4.29489291598023,1.1235584843492588,1605.0,3.001473890257515,34.08,-117.65,1.225
33388,33388,2.2925,24.0,3.93986013986014,1.0584415584415583,2855.0,4.623376623376624,34.06,-118.19,1.144
8135,8135,6.6272,26.0,9.826666666666666,1.2133333333333334,981.0,2.8,33.66,-117.96,5.00001
1277,1277,3.233,5.0,4.633587786259542,1.2294220665499125,755.0,1.732519422863485,33.12,-117.24,1.502
25583,25583,2.7336,24.0,5.66,1.054,1074.0,2.058,37.86,-122.02,3.313
6311,6311,5.5351,20.0,5.936026936026936,1.02020202020202,1405.0,2.717171717171717,37.02,-121.79,2.871
34880,34880,2.0109,26.0,4.912408759124087,1.0583941605839415,643.0,2.6605839416058394,40.88,-124.07,0.888
25612,25612,2.0161,20.0,4.391812865497076,1.068702290076336,2106.0,2.6157635467980294,38.11,-121.25,1.036
27838,27838,2.1875,16.0,5.427893738140417,1.0,909.0,2.66747572815534,40.14,-120.98,0.691
46,46,2.85,7.0,4.711111111111111,1.1555555555555554,2340.0,3.688888888888889,34.06,-117.68,1.538
19845,19845,8.1356,22.0,5.6396103896103895,1.0406504065040652,1251.0,2.3824289405684755,33.77,-117.98,4.367
29272,29272,6.2179,18.0,7.095962938496526,1.0274542429284526,3723.0,2.8116520351157224,37.72,-122.08,2.673
18637,18637,5.6957,8.0,6.020100502512563,1.064343163538874,2624.0,2.908809891808346,34.04,-118.14,2.76
15392,15392,4.3397,19.0,5.669856459330144,1.022965879265092,1268.0,2.762443438914027,33.86,-118.12,2.359
33556,33556,1.8571,40.0,3.082802547770701,1.059880239520958,719.0,2.904564315352697,34.02,-118.31,1.206
12736,12736,3.875,26.0,4.146853146853147,1.0,1582.0,2.664092664092664,33.84,-117.91,1.742
27062,27062,8.9955,15.0,8.268292682926829,1.122077922077922,1531.0,3.324675324675325,37.26,-122.03,5.00001
12599,12599,4.7917,27.0,6.739217252396166,1.022670025188917,1428.0,2.922201138519924,34.28,-119.17,2.716
17477,17477,2.7333,33.0,5.643382352941176,1.0,1314.0,3.054708520179372,35.37,-118.96,0.623
18513,18513,5.0953,32.0,5.776412776412776,1.0167832167832167,2861.0,2.864864864864865,33.93,-117.96,1.42
11806,11806,3.1,25.0,3.6413690759945503,1.235036496350365,3025.0,2.654014598540146,33.9,-118.33,1.075
1065,1065,5.928,10.0,6.180904522613066,1.0444177671068426,3196.0,2.787433155080214,34.12,-117.77,3.19
2664,2664,5.0,13.0,4.851301115241636,1.0050251256281406,1373.0,2.817582417582418,33.69,-117.93,2.109
36741,36741,7.7317,33.0,7.655765920826161,0.977329974811083,1446.0,2.710072342793545,33.78,-118.11,3.964
12802,12802,5.4659,17.0,6.888888888888889,1.1348314606741574,1546.0,2.95611045828437,37.59,-122.49,3.635
24478,24478,4.1765,8.0,3.501766784452297,1.0782997762863535,2785.0,2.435971223021475,34.05,-118.45,2.75
14592,14592,4.8693,16.0,6.418196994991658,1.211726384364821,434.0,2.543973941368078,34.25,-118.55,2.563
